id_cliente,edad,ingreso_mensual,nivel_educativo,ciudad,fecha_vinculacion,saldo_actual,cuotas_pagadas,cuotas_totales,estado_cuenta,score_externo
CLI-113786,33,3004493,Tecnólogo,Santa Marta,2020-02-07,10818706,7,36,Moroso,429
CLI-113787,76,0,Primaria,PEI,2019-06-10,3371884,21,36,Al día,481
CLI-113788,22,0,Técnico,Santa Marta,2022-04-21,1027726,3,6,Al día,591
CLI-113789,26,1757026,Tecnólogo,SANTA MARTA,2015-10-14,1675538,11,24,Al día,835
CLI-113790,21,2697808,Secundaria,"Medellín, Colombia",2019-03-11,13435706,17,48,Al día,603
CLI-113791,74,0,Técnico,manizales,2015-06-04,423589,5,6,Al día,677
CLI-113792,36,0,Primaria,"Bucaramanga, Santander",2022-02-12,4453005,2,12,Al día,471
CLI-113793,44,3235341,Tecnólogo,BUCARAMANGA,2022-09-30,1000942,12,24,Al día,387
CLI-113794,67,900000,Primaria,medellin,2025-05-22,1211727,2,6,Moroso,425
CLI-113795,76,0,Secundaria,medellín,2022-05-28,7900432,10,36,Moroso,318
CLI-113796,34,2573332,Técnico,"Bucaramanga, Santander",2015-02-22,432331,9,12,Al día,448
CLI-113797,36,0,Universitario,B/manga,2016-04-14,464344,14,18,Al día,357
CLI-113798,67,2892383,Tecnólogo,santa marta,2022-09-26,2290987,4,12,Al día,572
CLI-113799,41,2075021,Tecnólogo,cartagena,2024-12-01,350685,2,6,Al día,462
CLI-113800,46,8187355,Universitario,CALI,2018-07-13,0,18,18,Cancelado,609
CLI-113801,67,0,Universitario,BOG,2015-11-30,259954,3,6,Al día,466
CLI-113802,34,2692450,Secundaria,Villavo,2019-02-09,8930876,6,24,Moroso,514
CLI-113803,46,0,Universitario,barranquilla,2015-10-19,1515064,8,12,Al día,654
CLI-113804,68,0,Universitario,"Bucaramanga, Santander",2020-02-10,602127,13,18,Al día,623
CLI-113805,72,0,Universitario,pereira,2024-06-08,839204,13,18,Al día,434
CLI-113806,67,2357701,Secundaria,Bucaramanga,2025-01-28,24044675,9,48,Moroso,411
CLI-113807,76,0,Técnico,BUCARAMANGA,2017-11-30,16487380,8,36,Moroso,
CLI-113808,72,3399862,Tecnólogo,manizales,2016-09-30,8409752,25,48,Al día,384
CLI-113809,47,3101214,Técnico,"Cali, Colombia",2019-02-25,8483466,10,36,Al día,783
CLI-113810,74,0,Secundaria,Bta,2018-06-07,13095447,12,48,Moroso,
CLI-113811,21,5706240,Universitario,PEREIRA,2015-03-27,0,48,48,Cancelado,436
CLI-113812,65,0,Técnico,BOGOTÁ,2020-03-07,2802118,1,6,Moroso,359
CLI-113813,26,0,Universitario,Cucuta,2020-04-18,595062,4,6,Al día,718
CLI-113814,64,3183507,Técnico,CARTAGENA,2021-09-02,7199666,11,36,Al día,748
CLI-113815,48,5187009,Universitario,Barranquilla,2015-06-19,2594011,14,24,Al día,594
CLI-113816,53,1743398,Primaria,Cartagena de Indias,2015-08-24,0,24,24,Cancelado,825
CLI-113817,58,0,Secundaria,CAL,2021-08-04,1715330,8,18,Al día,629
CLI-113818,33,2182179,Secundaria,PEREIRA,2019-04-11,3926633,4,18,Al día,781
CLI-113819,30,2776117,Tecnólogo,"Barranquilla, Atlántico",2018-06-19,545439,15,18,Al día,534
CLI-113820,61,0,Secundaria,CTG,2020-11-13,4749648,33,48,Al día,702
CLI-113821,63,3655611,Universitario,Ibagué,2019-12-28,26445746,6,48,Moroso,
CLI-113822,33,0,Universitario,Bogota,2021-01-26,2871871,11,18,Al día,481
CLI-113823,44,8932591,Posgrado,Villavicencio,2024-11-26,1449230,14,18,Al día,318
CLI-113824,38,0,Técnico,Bogotá,2018-10-12,804645,6,12,Al día,681
CLI-113825,2,0,Primaria,Manizales,2024-10-24,628176,2,6,Al día,435
CLI-113826,26,4810758,Universitario,BGA,2023-10-06,0,24,24,Cancelado,807
CLI-113827,48,0,Secundaria,CÚCUTA,2024-08-11,1532136,18,24,Al día,351
CLI-113828,39,2158732,Tecnólogo,Med.,2022-09-07,329355,8,12,Al día,697
CLI-113829,28,1427424,Primaria,Ibague,2024-07-01,0,12,12,Cancelado,717
CLI-113830,78,0,Universitario,Bogotá D.C.,2015-01-11,5797475,5,24,Moroso,333
CLI-113831,45,0,Primaria,ibague,2020-02-16,400553,9,12,Al día,703
CLI-113832,58,6824244,Universitario,Bogotá D.C.,2015-03-16,3634045,34,48,Al día,425
CLI-113833,33,1515980,Tecnólogo,Cartagena,2021-10-14,2748777,13,36,Al día,810
CLI-113834,69,1418551,Técnico,ibague,2015-09-14,1127929,3,6,Al día,332
CLI-113835,61,8665489,Posgrado,B/manga,2017-10-23,0,24,24,Cancelado,793
CLI-113836,56,0,Técnico,IBAGUÉ,2017-04-23,595543,6,12,Al día,503
CLI-113837,58,0,Tecnólogo,"Pereira, Risaralda",2020-08-09,2274465,8,24,Al día,678
CLI-113838,73,3259945,Técnico,Ibague,2024-09-14,0,24,24,Cancelado,817
CLI-113839,48,1573109,Secundaria,B/manga,2016-09-26,1209182,31,36,Al día,444
CLI-113840,37,0,Primaria,"Cartagena, Bolívar",2020-02-17,4510965,17,36,Al día,471
CLI-113841,60,3100783,Técnico,CALI,2019-11-24,1197763,14,18,Al día,720
CLI-113842,1,0,Tecnólogo,cucuta,2019-04-12,3200372,5,18,Al día,541
CLI-113843,79,2655208,Tecnólogo,Bogotá,2024-06-21,4064070,9,48,Al día,
CLI-113844,56,0,Universitario,BUCARAMANGA,2015-10-31,13517779,12,48,Al día,632
CLI-113845,67,2886354,Universitario,santa marta,2021-08-02,2439683,15,24,Al día,605
CLI-113846,67,3605564,Técnico,"Cartagena, Bolívar",2017-09-11,4309392,6,24,Al día,326
CLI-113847,1,3583788,Técnico,Manizales,2016-12-25,2495769,41,48,Al día,738
CLI-113848,29,4899891,Universitario,Bogota,2019-03-19,0,18,18,Cancelado,
CLI-113849,50,0,Secundaria,Ibague,2018-02-18,1278028,0,6,Moroso,373
CLI-113850,37,2274135,Técnico,Bogotá D.C.,2025-02-14,730223,3,6,Al día,598
CLI-113851,63,9045687,Universitario,IBAGUÉ,2021-10-06,0,48,48,Cancelado,686
CLI-113852,37,4607288,Posgrado,Cartagena,2020-06-02,11587572,5,36,Moroso,348
CLI-113853,0,0,Universitario,MDL,2022-08-10,587501,1,6,Al día,432
CLI-113854,24,0,Secundaria,B/quilla,2022-12-23,445016,15,18,Al día,488
CLI-113855,30,4465768,Tecnólogo,Cúcuta,2019-08-19,3143957,2,12,Al día,312
CLI-113856,20,0,Técnico,Ibagué,2017-04-19,844687,16,24,Al día,459
CLI-113857,52,0,Universitario,PEREIRA,2023-02-14,4859525,12,24,Al día,588
CLI-113858,47,1386351,Universitario,Cucuta,2020-06-26,878948,20,24,Al día,573
CLI-113859,18,3367736,Tecnólogo,Bogotá,2021-01-21,0,6,6,Cancelado,758
CLI-113860,78,2063058,Secundaria,cali,2023-04-28,6234156,8,24,Al día,698
CLI-113861,21,0,Posgrado,bogota,2022-12-02,847936,44,36,Al día,542
CLI-113862,78,1297212,Primaria,Cali,2018-08-28,19392900,2,36,Moroso,321
CLI-113863,33,0,Posgrado,"Villavicencio, Meta",2016-06-03,16313756,9,48,Al día,370
CLI-113864,63,0,Tecnólogo,VILLAVICENCIO,2021-03-11,4832590,30,48,Al día,475
CLI-113865,33,5204140,Universitario,ibague,2018-06-12,0,18,18,Cancelado,844
CLI-113866,28,6947896,Universitario,cucuta,2024-08-31,3597953,3,12,Al día,412
CLI-113867,65,3280326,Secundaria,"Manizales, Caldas",2015-11-09,0,48,48,Cancelado,763
CLI-113868,21,2051470,Secundaria,cucuta,2017-07-10,1963684,1,6,Al día,820
CLI-113869,43,0,Secundaria,VILLAVICENCIO,2020-09-04,13379256,17,48,Al día,389
CLI-113870,47,0,Secundaria,"Medellín, Colombia",2022-01-28,1509839,4,12,Al día,779
CLI-113871,47,1810591,Secundaria,BGA,2022-11-21,0,18,18,Cancelado,712
CLI-113872,74,2959799,Universitario,villavicencio,2017-08-24,9513740,18,48,Al día,666
CLI-113873,78,4327843,Universitario,Pereira,2024-08-12,811166,15,18,Al día,
CLI-113874,32,1913180,Técnico,San José de Cúcuta,2024-10-29,2906855,4,24,Al día,457
CLI-113875,21,5285112,Universitario,Cali,2024-09-18,0,6,6,Cancelado,636
CLI-113876,19,0,Universitario,Ibagué,2018-12-08,6421240,6,18,Moroso,505
CLI-113877,46,1386400,Secundaria,IBAGUÉ,2020-02-24,3471921,34,48,Al día,745
CLI-113878,61,4167126,Universitario,Sta Marta,2015-07-31,3876580,28,24,Al día,558
CLI-113879,32,3580571,Universitario,Cali,2017-02-15,1092785,12,18,Al día,563
CLI-113880,42,3609946,Tecnólogo,Villavicencio,2021-10-22,11880909,0,18,Moroso,
CLI-113881,42,0,Universitario,Bogotá,2015-11-19,275497,10,12,Al día,690
CLI-113882,74,9022999,Universitario,Santa Marta,2015-11-16,2180248,18,24,Al día,411
CLI-113883,76,0,Tecnólogo,barranquilla,2020-11-04,5626862,5,24,Al día,758
CLI-113884,32,1859002,Primaria,CTG,2016-09-28,3509202,15,24,Al día,713
CLI-113885,35,1974889,Secundaria,Bucaramanga,2021-05-01,0,12,12,Cancelado,754
CLI-113886,45,3122623,Tecnólogo,"Barranquilla, Atlántico",2022-06-01,0,48,48,Cancelado,749
CLI-113887,52,2181615,Técnico,BUCARAMANGA,2019-07-22,5659036,33,48,Al día,708
CLI-113888,29,900000,Primaria,cucuta,2021-10-12,7956665,21,48,Al día,790
CLI-113889,21,2855998,Secundaria,Santa Marta,2017-05-30,7523759,8,36,Moroso,407
CLI-113890,77,923437,Secundaria,B/quilla,2016-08-30,4044109,8,18,Al día,772
CLI-113891,25,3239598,Universitario,Ibague,2015-03-01,0,6,6,Cancelado,841
CLI-113892,42,1879136,Secundaria,Ibagué,2019-07-10,196898,4,6,Al día,703
CLI-113893,45,3789052,Técnico,bucaramanga,2021-01-05,0,12,12,Cancelado,725
CLI-113894,3,0,Técnico,IBAGUÉ,2021-11-24,5413060,11,24,Al día,301
CLI-113895,18,6179009,Universitario,"Bucaramanga, Santander",2015-07-07,1599563,19,24,Al día,627
CLI-113896,72,7427063,Universitario,"Cali, Colombia",2018-02-19,2096412,36,48,Al día,632
CLI-113897,28,0,Técnico,"Cali, Colombia",2017-09-06,7729272,29,48,Al día,615
CLI-113898,79,7637002,Posgrado,CTG,2017-09-15,0,18,18,Cancelado,617
CLI-113899,35,7979502,Posgrado,"Cartagena, Bolívar",2020-12-26,0,12,12,Cancelado,670
CLI-113900,54,0,Posgrado,PEREIRA,2019-11-20,2955420,34,48,Al día,468
CLI-113901,58,900000,Secundaria,"Cali, Colombia",2016-02-04,835146,3,6,Al día,780
CLI-113902,19,0,Posgrado,B/manga,2016-05-27,2345026,7,18,Al día,772
CLI-113903,59,1374892,Secundaria,B/manga,2025-06-09,27163370,9,48,Moroso,
CLI-113904,37,2282312,Técnico,cali,2025-01-19,0,12,12,Cancelado,758
CLI-113905,34,3739545,Universitario,BOGOTÁ,2022-06-29,497741,1,6,Al día,322
CLI-113906,71,2080495,Técnico,BAQ,2017-07-26,3785898,23,36,Al día,
CLI-113907,76,0,Primaria,Villavicencio,2020-05-16,4315962,7,18,Al día,720
CLI-113908,77,2505905,Secundaria,Manizales,2016-12-07,1509873,8,12,Al día,438
CLI-113909,58,4270327,Técnico,VILLAVICENCIO,2023-03-09,0,24,24,Cancelado,808
CLI-113910,72,1476359,Secundaria,pereira,2024-08-06,0,24,24,Cancelado,842
CLI-113911,1,6503992,Universitario,cali,2016-01-07,1127685,3,6,Al día,630
CLI-113912,36,1571512,Secundaria,Ibague,2023-04-29,781349,1,6,Al día,689
CLI-113913,32,2628373,Secundaria,cucuta,2018-05-02,733677,3,6,Al día,426
CLI-113914,71,0,Técnico,Cartagena de Indias,2022-07-25,1639983,17,24,Al día,457
CLI-113915,31,3821058,Universitario,MZL,2023-06-28,0,24,24,Cancelado,793
CLI-113916,66,2361182,Técnico,"Cali, Valle",2023-11-11,5970504,21,36,Al día,804
CLI-113917,40,2479973,Secundaria,IBAGUÉ,2017-12-16,6432355,5,36,Al día,823
CLI-113918,62,0,Primaria,San José de Cúcuta,2016-06-08,2495548,10,18,Al día,464
CLI-113919,67,5080721,Universitario,santa marta,2016-03-25,0,48,48,Cancelado,763
CLI-113920,54,0,Técnico,B/quilla,2018-01-19,4448834,6,18,Al día,460
CLI-113921,78,1974325,Secundaria,"Ibagué, Tolima",2022-09-03,1384147,2,6,Al día,400
CLI-113922,0,4328061,Tecnólogo,BGA,2022-05-06,4861961,33,48,Al día,734
CLI-113923,62,0,Posgrado,"Cali, Colombia",2021-05-20,5141203,6,24,Al día,316
CLI-113924,45,4829329,Universitario,"Pereira, Risaralda",2020-01-03,2724060,3,12,Al día,503
CLI-113925,62,10678911,Posgrado,"Barranquilla, Atlántico",2020-08-17,0,36,36,Cancelado,746
CLI-113926,63,0,Primaria,Santiago de Cali,2022-04-01,2282025,2,6,Moroso,
CLI-113927,32,1560316,Primaria,"Cali, Colombia",2017-05-30,1212280,2,6,Al día,849
CLI-113928,61,2710952,Técnico,cartagena,2024-07-31,12699511,17,48,Al día,385
CLI-113929,70,0,Tecnólogo,San José de Cúcuta,2022-05-05,13409426,8,48,Al día,308
CLI-113930,59,2497799,Técnico,"Medellín, Colombia",2017-05-02,7977734,8,36,Al día,335
CLI-113931,33,4325242,Universitario,"Bucaramanga, Santander",2022-08-13,2848364,5,12,Al día,719
CLI-113932,32,10247221,Posgrado,Manizales,2022-12-22,0,24,24,Cancelado,648
CLI-113933,67,2531342,Técnico,Ibague,2019-07-10,9530089,7,24,Moroso,
CLI-113934,25,2489452,Técnico,PEI,2024-06-19,18258135,16,48,Moroso,
CLI-113935,43,0,Secundaria,manizales,2023-10-18,951542,8,12,Al día,348
CLI-113936,24,1363797,Secundaria,"Manizales, Caldas",2016-02-09,2027815,0,6,Moroso,470
CLI-113937,32,0,Primaria,MDL,2016-09-07,5442946,53,48,Al día,515
CLI-113938,45,0,Técnico,Villavicencio,2018-09-14,954332,13,18,Al día,815
CLI-113939,30,0,Secundaria,IBAGUÉ,2018-08-06,4617420,13,24,Al día,796
CLI-113940,31,0,Primaria,Pereira,2021-09-08,203442,5,6,Al día,833
CLI-113941,35,4742971,Universitario,CALI,2018-05-27,0,48,48,Cancelado,712
CLI-113942,48,2989875,Técnico,"Ibagué, Tolima",2021-07-23,7757107,10,36,Moroso,302
CLI-113943,75,0,Técnico,Ibagué,2024-02-28,2074149,5,18,Al día,425
CLI-113944,55,900000,Secundaria,BOGOTÁ,2024-06-16,6257004,12,36,Al día,661
CLI-113945,76,3982010,Universitario,B/quilla,2017-10-25,912660,6,12,Al día,643
CLI-113946,42,4161672,Posgrado,ibague,2022-06-02,1271493,15,18,Al día,703
CLI-113947,53,900000,Primaria,"Ibagué, Tolima",2017-04-15,0,12,12,Cancelado,661
CLI-113948,21,0,Universitario,BUCARAMANGA,2018-12-04,14941663,11,48,Al día,534
CLI-113949,34,4417731,Universitario,SMR,2019-02-07,813934,10,12,Al día,648
CLI-113950,79,0,Tecnólogo,Medellín,2022-02-23,4188627,17,48,Al día,794
CLI-113951,66,4924631,Posgrado,San José de Cúcuta,2021-08-05,0,36,36,Cancelado,734
CLI-113952,69,0,Secundaria,"Barranquilla, Atlántico",2016-01-12,940760,7,12,Al día,602
CLI-113953,76,1896466,Secundaria,Barranquilla,2021-11-01,1668903,38,48,Al día,
CLI-113954,29,0,Primaria,CALI,2024-04-24,560911,4,6,Al día,791
CLI-113955,54,4452405,Universitario,Villavicencio,2025-04-04,0,24,24,Cancelado,707
CLI-113956,53,900000,Primaria,Cartagena,2022-07-14,255643,5,6,Al día,404
CLI-113957,54,0,Secundaria,manizales,2015-01-29,1272606,5,18,Al día,426
CLI-113958,57,4204015,Tecnólogo,"Pereira, Risaralda",2021-06-22,6502869,12,36,Al día,779
CLI-113959,54,6166466,Universitario,Sta Marta,2021-06-13,10772732,12,48,Al día,672
CLI-113960,60,4066182,Tecnólogo,"Bogotá, Colombia",2019-08-24,0,48,48,Cancelado,756
CLI-113961,46,900000,Tecnólogo,manizales,2020-09-15,607321,13,18,Al día,593
CLI-113962,70,2508477,Tecnólogo,santa marta,2018-08-09,2398578,4,12,Al día,376
CLI-113963,57,2748382,Técnico,"Pereira, Risaralda",2018-12-08,319500,4,6,Al día,668
CLI-113964,65,3359849,Técnico,cali,2020-10-31,3399424,23,36,Al día,508
CLI-113965,29,0,Secundaria,Cali,2021-12-02,15473045,13,48,Al día,535
CLI-113966,29,3876332,Universitario,"Villavicencio, Meta",2025-03-01,16403642,9,36,Moroso,335
CLI-113967,74,0,Primaria,pereira,2023-02-16,2547699,12,18,Al día,342
CLI-113968,64,1473102,Secundaria,Manizales,2016-09-17,10313627,9,36,Al día,773
CLI-113969,42,0,Secundaria,BGA,2018-11-23,1353289,23,36,Al día,685
CLI-113970,77,0,Secundaria,barranquilla,2016-04-02,8484620,17,48,Al día,402
CLI-113971,66,3502002,Posgrado,San José de Cúcuta,2025-03-30,3944984,12,24,Al día,327
CLI-113972,36,4381029,Universitario,bucaramanga,2025-05-12,0,18,18,Cancelado,807
CLI-113973,71,0,Secundaria,"Pereira, Risaralda",2017-05-14,1297426,1,6,Al día,589
CLI-113974,38,0,Tecnólogo,BUCARAMANGA,2019-01-04,1005370,8,12,Al día,420
CLI-113975,20,0,Técnico,Barranqilla,2017-09-17,527542,4,6,Al día,711
CLI-113976,59,6435299,Universitario,"Bucaramanga, Santander",2016-11-11,0,12,12,Cancelado,850
CLI-113977,73,1458506,Primaria,"Santa Marta, Magdalena",2015-02-16,0,6,6,Cancelado,792
CLI-113978,3,0,Secundaria,"Villavicencio, Meta",2020-04-14,18053003,7,48,Al día,748
CLI-113979,51,5911105,Universitario,Ibagué,2025-03-15,4210612,3,18,Al día,695
CLI-113980,66,4183639,Tecnólogo,Med.,2015-08-29,0,12,12,Cancelado,682
CLI-113981,62,3945703,Tecnólogo,medellín,2024-03-29,0,18,18,Cancelado,493
CLI-113982,64,7873946,Universitario,BGA,2020-01-12,0,18,18,Cancelado,569
CLI-113983,33,2295931,Técnico,ibague,2022-07-24,989513,13,18,Al día,779
CLI-113984,41,2214626,Secundaria,Barranquilla,2015-05-04,2713010,11,24,Al día,443
CLI-113985,25,1321154,Técnico,Villavo,2017-09-25,7681507,10,36,Al día,434
CLI-113986,78,1802164,Secundaria,Bogotá D.C.,2024-05-31,2203441,10,24,Al día,590
CLI-113987,59,3959008,Universitario,medellin,2022-01-22,0,6,6,Cancelado,823
CLI-113988,42,4399296,Tecnólogo,IBAGUÉ,2023-10-08,0,6,6,Cancelado,814
CLI-113989,45,3212916,Tecnólogo,bucaramanga,2017-04-16,12892452,13,36,Moroso,505
CLI-113990,52,2934783,Tecnólogo,pereira,2025-03-10,4883618,11,24,Al día,763
CLI-113991,68,0,Universitario,CTG,2018-01-08,1173177,7,12,Al día,699
CLI-113992,24,2922441,Técnico,Villavo,2017-10-01,902753,10,18,Al día,482
CLI-113993,20,0,Universitario,PEI,2024-05-06,3288815,10,24,Al día,482
CLI-113994,3,1967141,Secundaria,Sta Marta,2021-07-07,12630344,4,24,Moroso,516
CLI-113995,73,3942075,Tecnólogo,"Manizales, Caldas",2015-07-27,1205745,2,6,Al día,368
CLI-113996,38,2677879,Técnico,"Villavicencio, Meta",2025-01-10,895329,3,6,Al día,442
CLI-113997,40,0,Posgrado,Bogota,2021-09-28,5898039,18,36,Al día,621
CLI-113998,62,900000,Secundaria,CAL,2023-03-27,9077591,5,18,Moroso,326
CLI-113999,32,11579397,Posgrado,ibague,2016-10-05,0,12,12,Cancelado,756
CLI-114000,36,0,Primaria,"Bucaramanga, Santander",2024-01-24,9253645,11,36,Al día,764
CLI-114001,24,0,Universitario,"Cali, Colombia",2015-02-14,2584750,6,18,Al día,748
CLI-114002,57,0,Tecnólogo,SANTA MARTA,2025-05-15,9624912,23,48,Al día,443
CLI-114003,65,0,Técnico,ibague,2020-10-27,790975,19,24,Al día,593
CLI-114004,43,4822417,Universitario,Cucuta,2024-07-15,0,6,6,Cancelado,752
CLI-114005,69,5067608,Universitario,Santa Marta,2017-10-07,0,36,36,Cancelado,846
CLI-114006,27,5745434,Universitario,MZL,2017-03-07,0,6,6,Cancelado,710
CLI-114007,21,1926492,Secundaria,"Villavicencio, Meta",2018-06-14,2239298,21,48,Al día,
CLI-114008,19,0,Tecnólogo,CAL,2023-05-07,8491229,3,24,Moroso,
CLI-114009,50,0,Universitario,cucuta,2016-03-31,4308706,2,12,Al día,530
CLI-114010,62,1898959,Tecnólogo,BOG,2024-07-19,3336672,36,48,Al día,696
CLI-114011,78,0,Primaria,CARTAGENA,2017-08-12,10945696,11,36,Al día,397
CLI-114012,43,2613804,Secundaria,Santa Marta,2018-10-29,6701010,15,48,Al día,539
CLI-114013,21,2149955,Secundaria,PEREIRA,2015-02-04,1302150,3,6,Al día,600
CLI-114014,40,2336753,Tecnólogo,bucaramanga,2018-05-29,1424163,8,12,Al día,559
CLI-114015,60,2122497,Técnico,Bogota,2020-08-05,0,48,48,Cancelado,837
CLI-114016,27,3255572,Tecnólogo,barranquilla,2016-01-30,2153732,1,6,Al día,736
CLI-114017,67,0,Tecnólogo,San José de Cúcuta,2018-03-05,1823785,4,18,Al día,575
CLI-114018,44,2788291,Técnico,Cartagena,2024-05-29,8950671,4,18,Moroso,
CLI-114019,73,0,Universitario,cali,2022-01-13,6077315,40,36,Al día,647
CLI-114020,39,4028554,Tecnólogo,B/quilla,2015-03-22,434412,15,18,Al día,777
CLI-114021,78,4573573,Universitario,Villavo,2015-12-02,8210657,18,48,Al día,679
CLI-114022,46,2450515,Técnico,CAL,2020-09-16,1331565,1,6,Al día,517
CLI-114023,79,2555767,Tecnólogo,"Pereira, Risaralda",2018-11-09,4025245,13,36,Al día,346
CLI-114024,50,3259127,Universitario,Villavicencio,2017-11-02,8964398,7,48,Moroso,
CLI-114025,76,900000,Primaria,bogota,2023-11-22,0,12,12,Cancelado,793
CLI-114026,54,1896117,Tecnólogo,Manizales,2019-07-03,9013529,8,36,Al día,705
CLI-114027,28,0,Secundaria,Cartagena,2015-10-12,1425867,36,48,Al día,332
CLI-114028,24,0,Tecnólogo,"Bucaramanga, Santander",2022-02-06,796860,8,12,Al día,429
CLI-114029,65,7428114,Universitario,Bogotá D.C.,2022-04-07,0,6,6,Cancelado,832
CLI-114030,49,1090790,Universitario,MANIZALES,2016-03-24,3893670,1,12,Moroso,
CLI-114031,22,0,Secundaria,Santiago de Cali,2018-04-25,1904201,4,12,Moroso,
CLI-114032,75,0,Universitario,VILLAVICENCIO,2015-02-16,1075359,8,18,Al día,617
CLI-114033,72,0,Secundaria,villavicencio,2024-11-07,3451935,22,36,Al día,517
CLI-114034,32,6400514,Universitario,"Pereira, Risaralda",2023-02-08,2611621,8,24,Al día,375
CLI-114035,66,1859032,Tecnólogo,Cucuta,2020-06-30,0,18,18,Cancelado,816
CLI-114036,35,1140481,Tecnólogo,San José de Cúcuta,2023-08-10,0,12,12,Cancelado,728
CLI-114037,21,3086723,Universitario,IBAGUÉ,2016-11-02,0,24,24,Cancelado,713
CLI-114038,0,3789050,Técnico,Cartagena de Indias,2018-04-01,1883905,9,18,Al día,451
CLI-114039,73,2891935,Técnico,bogota,2019-07-13,8158930,0,12,Moroso,
CLI-114040,1,2368633,Secundaria,MANIZALES,2015-08-01,2439078,12,18,Al día,701
CLI-114041,41,1525493,Primaria,BGA,2023-02-25,1470237,1,6,Al día,791
CLI-114042,3,0,Universitario,Villavo,2021-04-30,619960,8,12,Al día,721
CLI-114043,20,1604231,Secundaria,santa marta,2019-08-28,8101263,26,48,Al día,725
CLI-114044,69,2562730,Tecnólogo,"Cali, Valle",2017-03-06,937706,14,18,Al día,576
CLI-114045,25,0,Primaria,cucuta,2015-04-28,4801614,23,36,Al día,701
CLI-114046,50,0,Secundaria,Santa Marta,2019-05-21,1904019,0,6,Moroso,
CLI-114047,23,12650647,Posgrado,MANIZALES,2019-11-20,0,6,6,Cancelado,742
CLI-114048,63,0,Secundaria,Sta Marta,2018-02-23,9902428,2,48,Moroso,
CLI-114049,24,8637813,Posgrado,Med.,2021-11-29,1691181,9,18,Al día,590
CLI-114050,41,2043557,Técnico,CAL,2016-11-08,6010971,30,48,Al día,658
CLI-114051,37,2537190,Técnico,B/quilla,2023-12-20,5527564,32,48,Al día,838
CLI-114052,48,0,Técnico,BOG,2024-01-01,340443,17,12,Al día,749
CLI-114053,58,2007565,Técnico,MEDELLÍN,2017-09-02,14449182,10,48,Al día,544
CLI-114054,31,0,Secundaria,cartagena,2025-01-30,2512269,10,18,Al día,654
CLI-114055,3,0,Universitario,SANTA MARTA,2022-04-04,4736904,6,18,Al día,706
CLI-114056,67,0,Tecnólogo,"Santa Marta, Magdalena",2021-03-10,1425496,15,24,Al día,626
CLI-114057,28,1620631,Secundaria,"Cali, Valle",2019-05-09,558530,7,12,Al día,398
CLI-114058,39,0,Primaria,medellin,2019-04-20,8308396,9,48,Al día,536
CLI-114059,58,1622044,Técnico,medellín,2018-05-23,601185,2,6,Al día,744
CLI-114060,30,2085974,Tecnólogo,Ibagué,2018-05-19,8070934,5,36,Al día,683
